,Text1,Text2,Class
10050,The Pilot controller shall connect or disconnect to at most one Hummingbird in a secure fashion at allotted time.,The Pilot controller shall connect or disconnect to not more than one Hummingbird in a secure fashion.,Conflict
10051,The Pilot controller shall connect or disconnect to at most one Hummingbird in a secure fashion at allotted time.,The Pilot controller shall connect/disconnect to at least one Hummingbird in a secure fashion at any time.,Conflict
10052,The Pilot controller shall connect or disconnect to at most one Hummingbird in a secure fashion at allotted time.,The Pilot controller shall securely connect/disconnect to no more than one Hummingbird at any time.,Conflict
10053,The Pilot controller shall connect or disconnect to at most one Hummingbird in a secure fashion at allotted time.,The Pilot controller shall connect or disconnect to at most three Hummingbirds in a secure fashion at any time.,Conflict
10054,The Pilot controller shall connect or disconnect to at most one Hummingbird in a secure fashion at allotted time.,The aircrafts's direction of flight shall be independent of its yaw (horizontal rotational orientation).,Neutral
10055,The Pilot controller shall connect or disconnect to at most one Hummingbird in a secure fashion at allotted time.,Two adults shall be able to lift and carry the UAV with opposing carrier handles,Neutral
10056,"The Pilot controller only shall be able to define, upload, initiation, follow, or terminate a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.","The Pilot controller shall be able to define, upload, initiate, follow, and terminate a flight plan to the Hummingbird consisting of a set of way points within Hummingbird's flight range.",Conflict
10057,"The Pilot controller only shall be able to define, upload, initiation, follow, or terminate a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.","The Pilot controller shall be able to define, upload, initiation a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.",Conflict
10058,"The Pilot controller only shall be able to define, upload, initiation, follow, or terminate a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.","The Pilot controller shall be able to define, upload, initiate, follow, and terminate a Hummingbird flight plan consisting of a set of waypoints within the flight range of the Hummingbird.",Conflict
10059,"The Pilot controller only shall be able to define, upload, initiation, follow, or terminate a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.","The Pilot controller shall be able to define, upload, initiate, follow, and terminate a flight plan to the Hummingbird consisting of a set of waypoints that extend up to 5 miles beyond the flight range of the Hummingbird.",Conflict
10060,"The Pilot controller only shall be able to define, upload, initiation, follow, or terminate a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.",The Aviary shall remotely monitor from the air locations extending up to 25 miles of the target.,Neutral
10061,"The Pilot controller only shall be able to define, upload, initiation, follow, or terminate a flight plan to the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.",The UAV shall only transmit information to registered devices.,Neutral
10062,The Pilot controller cannot request the Hummingbird to return to its starting position autonomously.,The Pilot controller shall be able to request the Hummingbird to return to its initial position automatically.,Conflict
10063,The Pilot controller cannot request the Hummingbird to return to its starting position autonomously.,The Pilot controller shall be able to request the Hummingbird to return to its starting position manually.,Conflict
10064,The Pilot controller cannot request the Hummingbird to return to its starting position autonomously.,The Pilot controller shall be able to request the Hummingbird automatically return to its starting position.,Conflict
10065,The Pilot controller cannot request the Hummingbird to return to its starting position autonomously.,The Pilot controller shall be able to initiate an autonomous return of the Hummingbird to its starting position.,Conflict
10066,The Pilot controller cannot request the Hummingbird to return to its starting position autonomously.,The camera shall be able to point directly underneath the Hummingbird and to at least 160 degrees in all directions from pointing directly down.,Neutral
10067,The Pilot controller cannot request the Hummingbird to return to its starting position autonomously.,The UAV visual feed shall be free of motion artifacts for fast and moderate speed elements in its visual field.,Neutral
10068,The aircraft can be called the Flame Thrower,The aircraft should be called the Hummingbird,Conflict
10069,The aircraft can be called the Flame Thrower,The aircraft shall be known as the Blackbird.,Conflict
10070,The aircraft can be called the Flame Thrower,This aircraft is called the Hummingbird.,Conflict
10071,The aircraft can be called the Flame Thrower,The aircraft shall be known as the Chicken Hawk.,Conflict
10072,The aircraft can be called the Flame Thrower,"Communication among the flight, operations elements, and platform shall be secure for hacking and eavesdropping.",Neutral
10073,The aircraft can be called the Flame Thrower,"Communication among the flight, operations elements, and platform shall prevent hacking or eavesdropping.",Neutral
10074,The UAV shall be able to fly above an average 70 boxes,The UAV shall be able to fly above a 70 story building,Conflict
10075,The UAV shall be able to fly above an average 70 boxes,The UAV shall be able to fly above an average 50 story building,Conflict
10076,The UAV shall be able to fly above an average 70 boxes,The Hummingbird shall be able to fly above an average 70 story building,Conflict
10077,The UAV shall be able to fly above an average 70 boxes,The UAV shall be able to fly above an average 100 story building,Conflict
10078,The UAV shall be able to fly above an average 70 boxes,"Communication among the flight, operations elements, and platform shall be available to everyone",Neutral
10079,The UAV shall be able to fly above an average 70 boxes,The camera shall be able to point directly underneath the Hummingbird and up to 60 degrees in all directions from pointing directly down.,Neutral
10080,The UAV's direction of flight shall be independent of its yaw (vertical rotational orientation).,The UAV's direction of flight shall be independent of its horizontal rotational orientation (yaw).,Conflict
10081,The UAV's direction of flight shall be independent of its yaw (vertical rotational orientation).,The UAV's direction of flight depends on the orientation of its yaw.,Conflict
10082,The UAV's direction of flight shall be independent of its yaw (vertical rotational orientation).,The UAV's direction of flight is independent of its yaw (horizontal rotational orientation).,Conflict
10083,The UAV's direction of flight shall be independent of its yaw (vertical rotational orientation).,The UAV's direction of flight shall be within 10 degrees of its yaw (horizontal rotational orientation).,Conflict
10084,The UAV's direction of flight shall be independent of its yaw (vertical rotational orientation).,The plane will be called the Hummingbird. ,Neutral
10085,The UAV's direction of flight shall be independent of its yaw (vertical rotational orientation).,The Aviary shall provide a remote surveillance from the air of a location within 40 Km of the origin.,Neutral
10086,The UAV's range of flight has to be under 20 feet,The UAV flight range has to always be above 20 miles,Conflict
10087,The UAV's range of flight has to be under 20 feet,The UAV flight range shall be no more than 20 miles.,Conflict
10088,The UAV's range of flight has to be under 20 feet,The UAV flight range shall be at least 20 miles.,Conflict
10089,The UAV's range of flight has to be under 20 feet,The UAV flight range shall be no less than 50 miles.,Conflict
10090,The UAV's range of flight has to be under 20 feet,The Pilot shall be able to rotate the UAV by +/-90 degrees with respect to its direction of travel.,Neutral
10091,The UAV's range of flight has to be under 20 feet,The Pilot controller shall be able to request the Hummingbird to return to its starting position autonomously.,Neutral
10092,The maximum time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,The least time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,Conflict
10093,The maximum time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,The minimum time to fly a round trip of 40 miles shall be more than 60 minutes.,Conflict
10094,The maximum time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,The minimum time to fly a round trip of 40 miles shall be no more than 60 minutes under ideal conditions.,Conflict
10095,The maximum time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,The minimum time to fly a round trip of 100 miles shall be less than 120 minutes under worst conditions.,Conflict
10096,The maximum time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,The UAV shall only receive information from authenticated devices. ,Neutral
10097,The maximum time to fly a round trip of 40 miles shall be less than 60 minutes under ideal conditions.,The minimum time to fly a round trip of 40 miles shall be less than 60 minutes under any conditions.,Neutral
10098,"The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.","The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to low breeze.",Conflict
10099,"The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.","The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.",Conflict
10100,"The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.","The UAV shall maintain its attitude (roll, pitch, and yaw) in the presence of low to moderate wind speed.",Conflict
10101,"The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.","The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of Class 2 Hurricane winds.",Conflict
10102,"The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.",All UAV data transmission must be secure against all unauthorized access.,Neutral
10103,"The UAV shall maintain attitude (roll, pitch, and yaw) in the presence of moderate to high winds.",An average person shall be able to lift and carry the UAV.,Neutral
10104,"The UAV shall send real-time altitude-below-floor information to the Pilot to facilitate landing, take off and object avoidance.","The UAV shall send real-time altitude-above-floor information to the Pilot to organize landings, take offs, and object avoidance.",Conflict
10105,"The UAV shall send real-time altitude-below-floor information to the Pilot to facilitate landing, take off and object avoidance.","The UAV shall send delayed altitude-above-floor information to the Pilot to facilitate landing, take off and object avoidance.",Conflict
10106,"The UAV shall send real-time altitude-below-floor information to the Pilot to facilitate landing, take off and object avoidance.","The UAV shall send real-time altitude information to the Pilot in order to land, take off, and avoid objects.",Conflict
10107,"The UAV shall send real-time altitude-below-floor information to the Pilot to facilitate landing, take off and object avoidance.","The UAV shall send altitude-above-floor information, with no more than 3-second delay, to the Pilot to facilitate landing, take off and object avoidance.",Conflict
10108,"The UAV shall send real-time altitude-below-floor information to the Pilot to facilitate landing, take off and object avoidance.","TheAviary is a system of systems consisting of a pilot controller (known as the Bird Lover), a UAV (known as thePheasant), and up to 4 Viewers (apps running on smart phones or computers).",Neutral
10109,"The UAV shall send real-time altitude-below-floor information to the Pilot to facilitate landing, take off and object avoidance.",The Aviary shall provide a remote surveillance from the air of a location within 32.19 Km of the origin.,Neutral
10110,The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is a little over 5 minutes.,The UAV shall land autonomously when Pilot communication is lost and the estimated flight time remaining is less than 5 minutes.,Conflict
10111,The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is a little over 5 minutes.,The UAV shall land automatically when Pilot communication is lost or the estimated flight time remaining is less than 5 minutes.,Conflict
10112,The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is a little over 5 minutes.,The UAV must automatically land when communication with the Pilot is lost and the estimated flight time remaining is no more than 5 minutes.,Conflict
10113,The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is a little over 5 minutes.,The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is less than 2 minutes.,Conflict
10114,The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is a little over 5 minutes.,"The UAV shall communicate with the Pilot Controller, with 4 Viewers observing.",Neutral
10115,The UAV shall land automatically when Pilot communication is lost and the estimated flight time remaining is a little over 5 minutes.,The UAV shall send the Pilot real-time information about directions that impact the mission.,Neutral
10116,The UAV shall be able to manually a flight plan consisting of a set of waypoints within its range and flight capabilities.,The UAV shall automatically determine a flight plan consisting of set of waypoints within its range and flight capabilities.,Conflict
10117,The UAV shall be able to manually a flight plan consisting of a set of waypoints within its range and flight capabilities.,The UAV shall be able to manually follow a flight plan consisting of a set of waypoints.,Conflict
10118,The UAV shall be able to manually a flight plan consisting of a set of waypoints within its range and flight capabilities.,The UAV shall be able to automatically follow a flight plan consisting of a set of waypoints within its range and flight capabilities.,Conflict
10119,The UAV shall be able to manually a flight plan consisting of a set of waypoints within its range and flight capabilities.,The UAV shall be able to autonomously perform a flight plan consisting of a set of waypoints that extend no more than 5 miles beyond its range and flight capabilities.,Conflict
10120,The UAV shall be able to manually a flight plan consisting of a set of waypoints within its range and flight capabilities.,"The UAV Viewer (also known as the ""Viewer"") shall connect to the UAV in a secure fashion.",Neutral
10121,The UAV shall be able to manually a flight plan consisting of a set of waypoints within its range and flight capabilities.,The Viewer shall be able to control the flight or camera functions of the UAV.,Neutral
10122,The UAV shall be able to return to its final position autonomously upon receiving a command from the Pilot or when a definable event has occurred.,The UAV shall be able to return to its initial position automatically upon receiving a command from the Pilot or when a definable event occurrs,Conflict
10123,The UAV shall be able to return to its final position autonomously upon receiving a command from the Pilot or when a definable event has occurred.,The UAV shall return to its starting position autonomously upon receiving a command from the Pilot.,Conflict
10124,The UAV shall be able to return to its final position autonomously upon receiving a command from the Pilot or when a definable event has occurred.,"The UAV shall automatically return to its starting position after receiving a command from the Pilot, or a definable event has occurred.",Conflict
10125,The UAV shall be able to return to its final position autonomously upon receiving a command from the Pilot or when a definable event has occurred.,The UAV shall be able to return to the final position in its flight plan autonomously upon receiving a command from the Pilot or when a definable event has occurred.,Conflict
10126,The UAV shall be able to return to its final position autonomously upon receiving a command from the Pilot or when a definable event has occurred.,"The Pilot shall be able to fly the UAV in all directions originating from the UAV's ""backword looking"" position.",Neutral
10127,The UAV shall be able to return to its final position autonomously upon receiving a command from the Pilot or when a definable event has occurred.,All Pilot communication with the UAV shall require a secure connections and shall not be protected against snooping nor other forms of unauthorized access.,Neutral
10128,The UAV shall accept commands from any Pilot controller,The UAV only accepts commands from a verified Pilot controller,Conflict
10129,The UAV shall accept commands from any Pilot controller,The UAV shall accept commands from any Pilot controller.,Conflict
10130,The UAV shall accept commands from any Pilot controller,"The UAV must only accept commands from an authenticated Pilot controller, else error.",Conflict
10131,The UAV shall accept commands from any Pilot controller,The UAV shall accept commands from any Pilot controller that requests connection.,Conflict
10132,The UAV shall accept commands from any Pilot controller,The Pilot shall be able to control the speed of flight from 0 to maximum speed in a vertical direction in a smooth fashion.,Neutral
10133,The UAV shall accept commands from any Pilot controller,The Pilot controller shall be able to download a flight plan from the Hummingbird consisting of a set of waypoints within the flight range of the Hummingbird.,Neutral
10134,The UAV may transmit data to unknown devices,The UAV may not transmit data to unauthenticated devices,Conflict
10135,The UAV may transmit data to unknown devices,The UAV shall transmit information to all devices.,Conflict
10136,The UAV may transmit data to unknown devices,The UAV shall only transmit information to authenticated and approved devices.,Conflict
10137,The UAV may transmit data to unknown devices,The UAV shall transmit information to any device that requests connection.,Conflict
10138,The UAV may transmit data to unknown devices,The UAV shall accept commands from an authenticated Pilot controller or a Viewer.,Neutral
10139,The UAV may transmit data to unknown devices,The UAV shall fully charge in less than 200 minutes.,Neutral
10140,Some UAV data can be transmitted to unauthorized data,All UAV data transmission shall be secure from unauthorized access.,Conflict
10141,Some UAV data can be transmitted to unauthorized data,All UAV data transmission shall be secure against all access.,Conflict
10142,Some UAV data can be transmitted to unauthorized data,All UAV data transmission must be secure against all unauthorized access.,Conflict
10143,Some UAV data can be transmitted to unauthorized data,All UAV data transmission shall be be open to access by unauthorized access.,Conflict
10144,Some UAV data can be transmitted to unauthorized data,Remote surveillance should support a mission of at maximum 2 hours without a recharge,Neutral
10145,Some UAV data can be transmitted to unauthorized data,The UAV shall be able to autonomously a flight plan consisting of a set of waypoints within its range and flight capabilities.,Neutral
10146,The UAV shall send the Pilot real-time information about directions that impact the mission.,The UAV shall send the Pilot real-time information about any problems that occur during mission.,Conflict
10147,The UAV shall send the Pilot real-time information about directions that impact the mission.,The UAV shall send the Pilot real-time information about any malfunctions that occurr.,Conflict
10148,The UAV shall send the Pilot real-time information about directions that impact the mission.,The UAV shall send the Pilot only real-time information about malfunctions that impact the mission.,Conflict
10149,The UAV shall send the Pilot real-time information about directions that impact the mission.,"The UAV shall send the Pilot information with no more than 3-second delay, about malfunctions that impact the mission.",Conflict
10150,The UAV shall send the Pilot real-time information about directions that impact the mission.,The UAV video stream shall have 720p resolution and frame rate. ,Neutral
10151,The UAV shall send the Pilot real-time information about directions that impact the mission.,The Viewer shall connect with the custom communication wireless network provided by the Aviary SoS.,Neutral
10152,The UAV shall detect instances of Pilot communication loss and either wait for communication or resume and attempt to hover in position until communication is reestablished.,The UAV shall detect instances of Pilot communication loss and upon doing so wait for communication to resume and attempt to hover in position until any communication is reestablished.,Conflict
10153,The UAV shall detect instances of Pilot communication loss and either wait for communication or resume and attempt to hover in position until communication is reestablished.,The UAV detect instances of Pilot communication loss and either wait for communication to resume or attempt to hover in position until communication is reestablished.,Conflict
10154,The UAV shall detect instances of Pilot communication loss and either wait for communication or resume and attempt to hover in position until communication is reestablished.,"After detecting any instances of Pilot communication loss, the UAV shall wait for resumed communication and in the meanwhile attempt to hover in position until communication is reestablished.",Conflict
10155,The UAV shall detect instances of Pilot communication loss and either wait for communication or resume and attempt to hover in position until communication is reestablished.,The UAV shall detect instances of Pilot communication loss.  It shall wait for communication to resume and continue along its pre-existing path until communication is reestablished.,Conflict
10156,The UAV shall detect instances of Pilot communication loss and either wait for communication or resume and attempt to hover in position until communication is reestablished.,The UAV shall be capable of flying above the average 70 story structure,Neutral
10157,The UAV shall detect instances of Pilot communication loss and either wait for communication or resume and attempt to hover in position until communication is reestablished.,The Aviary shall support autonomous mission plans as well as Pilot-directed flight.,Neutral
10158,"The UAB, when a button pressed, shall send the Pilot the power and estimated flight time remaining.",The UAB shall in a timely manner send the Pilot the power and estimated flight time remaining.,Conflict
10159,"The UAB, when a button pressed, shall send the Pilot the power and estimated flight time remaining.",The UAB shall send the Pilot the power and estimated flight time remaining when power is low.,Conflict
10160,"The UAB, when a button pressed, shall send the Pilot the power and estimated flight time remaining.",The UAB shall every now and then send power and estimated flight time remaining information to the pilot.,Conflict
10161,"The UAB, when a button pressed, shall send the Pilot the power and estimated flight time remaining.","The UAV shall send the Pilot the power and estimated flight time remaining, at no more than 30-second intervals.",Conflict
10162,"The UAB, when a button pressed, shall send the Pilot the power and estimated flight time remaining.",These are the vendor requirements for the Aviary System of Systems. ,Neutral
10163,"The UAB, when a button pressed, shall send the Pilot the power and estimated flight time remaining.",The UAV visual feed may include a night time IR camera capability. ,Neutral
10164,The UAV shall communicate with the Pilot Controller and a maximum of at most 4 Viewers.,The UAV shall be able to communicate with the Pilot Controller and a maximum of at least 4 Viewers.,Conflict
10165,The UAV shall communicate with the Pilot Controller and a maximum of at most 4 Viewers.,The UAV shall communicate with the Pilot Controller or a maximum of no more than 4 Viewers.,Conflict
10166,The UAV shall communicate with the Pilot Controller and a maximum of at most 4 Viewers.,The UAV shall communicate with the Pilot Controller and a maximum of 4 Viewers.,Conflict
10167,The UAV shall communicate with the Pilot Controller and a maximum of at most 4 Viewers.,The UAV shall communicate with the Pilot Controller and a maximum of at least 6 Viewers.,Conflict
10168,The UAV shall communicate with the Pilot Controller and a maximum of at most 4 Viewers.,The UAV shall be able to autonomously a flight plan consisting of a set of waypoints.,Neutral
10169,The UAV shall communicate with the Pilot Controller and a maximum of at most 4 Viewers.,Remote viewer navigation shall be enabled through video streaming by no more than four operaters.,Neutral
10170,The camera shall be able to point directly underneath the Hummingbird and to at most 60 degrees in all directions from pointing directly down.,The camera shall be able to point directly under the Hummingbird and to rotate at least 60 degrees in all directions from pointing directly down.,Conflict
10171,The camera shall be able to point directly underneath the Hummingbird and to at most 60 degrees in all directions from pointing directly down.,The camera shall be able to point directly underneath the Hummingbird and to at least 160 degrees in all directions from pointing directly down.,Conflict
10172,The camera shall be able to point directly underneath the Hummingbird and to at most 60 degrees in all directions from pointing directly down.,The camera shall be able to point directly underneath the Hummingbird as well as at least 60 degrees in all other relative directions.,Conflict
10173,The camera shall be able to point directly underneath the Hummingbird and to at most 60 degrees in all directions from pointing directly down.,The camera shall be able to point directly underneath the Hummingbird and to at least 90 degrees in all directions from pointing directly down.,Conflict
10174,The camera shall be able to point directly underneath the Hummingbird and to at most 60 degrees in all directions from pointing directly down.,The UAV shall be able to fly above an above average 70 story building. ,Neutral
10175,The camera shall be able to point directly underneath the Hummingbird and to at most 60 degrees in all directions from pointing directly down.,The Aviary shall support both autonomous missions and direct Pilot flight.,Neutral
10176,The UAV shall be able to periodically transmit video feed to the Pilot and up to 4 separate UAV Viewer devices.,The UAV shall be able to concurrently transmit video to the Pilot and up to 4 different UAV Viewer devices.,Conflict
10177,The UAV shall be able to periodically transmit video feed to the Pilot and up to 4 separate UAV Viewer devices.,The UAV shall be able to simultaneously transmit video feed to the Pilot or up to 2 separate UAV Viewer devices.,Conflict
10178,The UAV shall be able to periodically transmit video feed to the Pilot and up to 4 separate UAV Viewer devices.,The UAV must be able to simultaneously transmit video to the Pilot and up to 4 separate UAV Viewer devices.,Conflict
10179,The UAV shall be able to periodically transmit video feed to the Pilot and up to 4 separate UAV Viewer devices.,The UAV shall be able to simultaneously transmit video feed to the Pilot and up to 6 separate UAV Viewer devices.,Conflict
10180,The UAV shall be able to periodically transmit video feed to the Pilot and up to 4 separate UAV Viewer devices.,The aircraft shall be known as the Hummingbird.,Neutral
10181,The UAV shall be able to periodically transmit video feed to the Pilot and up to 4 separate UAV Viewer devices.,A single adult shall be able to lift and carry the UAV.,Neutral
10182,The UAV video feed shall have 1080p resolution and frame rate.,The UAV photo shall have 720p resolution.,Conflict
10183,The UAV video feed shall have 1080p resolution and frame rate.,The UAV video feed shall have 480p resolution and frame rate.,Conflict
10184,The UAV video feed shall have 1080p resolution and frame rate.,The UAV video feed shall have 720p resolution and 60 fps rate (?).,Conflict
10185,The UAV video feed shall have 1080p resolution and frame rate.,The UAV video feed shall have 4K resolution and 60Hz frame rate.,Conflict
10186,The UAV video feed shall have 1080p resolution and frame rate.,All Pilot communication with the UAV shall occur with radio.,Neutral
10187,The UAV video feed shall have 1080p resolution and frame rate.,The UAV visual feed should include a morning time IR camera capability,Neutral
10188,The UAV audio feed shall be free of motion artifacts for slow and moderate speed elements in its visual field.,The UAV visual feed has to be free of motion artifacts for slow and moderate speed elements in its visual field.,Conflict
10189,The UAV audio feed shall be free of motion artifacts for slow and moderate speed elements in its visual field.,The UAV visual feed shall be free of motion artifacts for moderate speed elements in its visual field.,Conflict
10190,The UAV audio feed shall be free of motion artifacts for slow and moderate speed elements in its visual field.,The UAV visual feed shall have no motion artifacts for slow and moderate speed elements in its visual field.,Conflict
10191,The UAV audio feed shall be free of motion artifacts for slow and moderate speed elements in its visual field.,The UAV visual feed shall be free of motion artifacts for elements in its visual field that move at no more than 44 feet per second.,Conflict
10192,The UAV audio feed shall be free of motion artifacts for slow and moderate speed elements in its visual field.,Most UAV data transmission shall be secure against unauthorized access.,Neutral
10193,The UAV audio feed shall be free of motion artifacts for slow and moderate speed elements in its visual field.,The Aviary shall provide a remote surveillance from the air of a location within 20 miles of the Hummingbird.,Neutral
10194,The UAV visual feed should include a morning time IR camera capability,night time IR camera capability needs to be included in the UAV visual feed,Conflict
10195,The UAV visual feed should include a morning time IR camera capability,The UAV visual feed may include a night time IR camera capability,Conflict
10196,The UAV visual feed should include a morning time IR camera capability,The UAV visual feed should include a night time IR camera as well as normal camera,Conflict
10197,The UAV visual feed should include a morning time IR camera capability,"The UAV visual feed should include a night time ""Star Light Scope"" camera capability",Conflict
10198,The UAV visual feed should include a morning time IR camera capability,The UAV is capable of automatically planning a flight consisting of a series of waypoints within its range and flight capability.,Neutral
10199,The UAV visual feed should include a morning time IR camera capability,The Pilot controller shall be able to manually pilot the Hummingbird to return to its starting position.,Neutral
10200,Two adults are required to carry the UAV,One adult is sufficient to lift the UAV,Conflict
10201,Two adults are required to carry the UAV,Two adults shall be able to lift and carry the UAV.,Conflict
10202,Two adults are required to carry the UAV,A single adult should be able to lift and carry the UAV by themselves.,Conflict
10203,Two adults are required to carry the UAV,"A single adult, who is able to lift 40 or more pounds, shall be able to lift and carry the UAV.",Conflict
10204,Two adults are required to carry the UAV,The UAV may transmit data to unknown devices,Neutral
10205,Two adults are required to carry the UAV,"The Pilot Controller shall be able to define, upload, start, and end a flight plan to the Hummingbird consisting of a set of waypoints within the Hummingbird's flight envelope.",Neutral
10206,The UAV takes over 3 hours to charge partially,The UAV takes under 3 hours to charge completely,Conflict
10207,The UAV takes over 3 hours to charge partially,The UAV shall fully charge in at least 3 hours.,Conflict
10208,The UAV takes over 3 hours to charge partially,The UAV shall fully charge in no more than 3 hours.,Conflict
10209,The UAV takes over 3 hours to charge partially,The UAV shall fully charge in less than 4 hours.,Conflict
10210,The UAV takes over 3 hours to charge partially,The Pilot shall be able to fly the UAV in all directions with respect to the UAV's FPV.,Neutral
10211,The UAV takes over 3 hours to charge partially,"TheAviary is a system of systems consisting of the Bird Feeder pilot controller, the Hummingbird UAV, and up to 4 smartphone or computer viewing apps.",Neutral
10212,The UAV shall be invisible to observers to at least 100m in daylight and 25m at night.,The UAV has to be visible to observers to at least 100m during the day and 25m at night.,Conflict
10213,The UAV shall be invisible to observers to at least 100m in daylight and 25m at night.,The UAV shall be visible to observers to at least 25m in daylight and 100m at night.,Conflict
10214,The UAV shall be invisible to observers to at least 100m in daylight and 25m at night.,The UAV shall be visible to outside observers from at least 100m distance in daylight and 25m distance at night.,Conflict
10215,The UAV shall be invisible to observers to at least 100m in daylight and 25m at night.,The UAV shall be visible to observers to at least 150m in daylight and 37m at night.,Conflict
10216,The UAV shall be invisible to observers to at least 100m in daylight and 25m at night.,The UAV video feed shall have 1280 x 1080 resolution and frame rate.,Neutral
10217,The UAV shall be invisible to observers to at least 100m in daylight and 25m at night.,"The UAV shall support a stealth mode in which it emits all light during flight, which may be enabled or disabled from the Pilot control. ",Neutral
10218,"The UAV shall support a stealth mode in which it emits abundant light during flight, which may not be enabled or disabled from the Pilot control.","The UAV shall support a stealth mode in which it emits no light during flight, which may be controlled from the Pilot control.",Conflict
10219,"The UAV shall support a stealth mode in which it emits abundant light during flight, which may not be enabled or disabled from the Pilot control.","The UAV shall support a stealth mode in which it emits no light during flight, which may be enabled or disabled automatically.",Conflict
10220,"The UAV shall support a stealth mode in which it emits abundant light during flight, which may not be enabled or disabled from the Pilot control.","The UAV supports a ""stealth mode"" in which it emits no light during flight, at the discretion of the Pilot control.",Conflict
10221,"The UAV shall support a stealth mode in which it emits abundant light during flight, which may not be enabled or disabled from the Pilot control.","The UAV shall support a ""beacon mode"" in which it emits 1000 candle power of light during flight, which may be enabled or disabled from the Pilot control.",Conflict
10222,"The UAV shall support a stealth mode in which it emits abundant light during flight, which may not be enabled or disabled from the Pilot control.",The UAV shall fully charge in less than 2 hours.,Neutral
10223,"The UAV shall support a stealth mode in which it emits abundant light during flight, which may not be enabled or disabled from the Pilot control.",The UAV data communication shall be secure from unauthorized access. ,Neutral
10224,"The UAV Viewer (also known as the ""Viewer"") shall connect to the UAV in an insecure fashion.","The UAV Viewer's (also known as the ""Viewer"") connection to the UAV shall be secure",Conflict
10225,"The UAV Viewer (also known as the ""Viewer"") shall connect to the UAV in an insecure fashion.",Any viewer device shall connect to the UAV in a secure fashion.,Conflict
10226,"The UAV Viewer (also known as the ""Viewer"") shall connect to the UAV in an insecure fashion.","The UAV Viewer (also known as the ""Viewer"") must connect to the UAV in only a secure fashion.",Conflict
10227,"The UAV Viewer (also known as the ""Viewer"") shall connect to the UAV in an insecure fashion.","The UAV Viewer (also known as the ""Viewer"") shall connect to the UAV using quick connect/disconnect cabling.",Conflict
10228,"The UAV Viewer (also known as the ""Viewer"") shall connect to the UAV in an insecure fashion.",The UAV shall be able to fly above an average 70 story building,Neutral
10229,"The UAV Viewer (also known as the ""Viewer"") shall connect to the UAV in an insecure fashion.",The UAV shall land automatically when Pilot communication is lost.,Neutral
10230,The Viewer shall connect with the custom communication wireless network provided by the Hummingbird.,The Viewer shall connect with the Aviary SoS provided custom communication wireless network.,Conflict
10231,The Viewer shall connect with the custom communication wireless network provided by the Hummingbird.,The Viewer shall connect with the any wireless network available,Conflict
10232,The Viewer shall connect with the custom communication wireless network provided by the Hummingbird.,The Viewer shall connect only with the custom communication wireless network provided by Aviary.,Conflict
10233,The Viewer shall connect with the custom communication wireless network provided by the Hummingbird.,The Viewer shall connect with locally-available wireless networks.,Conflict
10234,The Viewer shall connect with the custom communication wireless network provided by the Hummingbird.,The Aviary shall support manual mission plans as well as Pilot-directed flight.,Neutral
10235,The Viewer shall connect with the custom communication wireless network provided by the Hummingbird.,The camera shall be able to point directly underneath the Hummingbird and up to 60 degrees in all directions from pointing directly down.,Neutral
10236,The viewer can easily change the flight or camera functionality of the UAV,The viewer is incapable of chaninging the flight or camera functions of the UAV,Conflict
10237,The viewer can easily change the flight or camera functionality of the UAV,The Viewer shall be able to influence the flight or camera functions of the UAV.,Conflict
10238,The viewer can easily change the flight or camera functionality of the UAV,The Viewer has no control over the flight or camera of the UAV,Conflict
